,id_list,songname,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,clean_songname,clean_artist
1189,0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,Rihanna,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,bitchbetterhavemymoney,rihanna
1190,1Xsxp1SEOxuMzjrFZhtw8u,Next To Me,Emeli Sandé,0.674,0.81,7,-5.117,0,0.0378,0.0923,4.74e-05,0.11,0.391,94.995,nexttome,emelisandé
1191,1Ejsu5JglwIgrFW7Bt2GuL,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,letmeloveyou(untilyoulearntoloveyourself),ne-yo
1192,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,dancingwithastranger(withnormani),samsmith
1193,6v4F5IaKUITBPzt2wztoiZ,Never Forget You,Zara Larsson,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,neverforgetyou,zaralarsson
1194,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,unforgettable,frenchmontana
1195,7aBjBTnVRDofudAUH6s2zr,Five More Hours - Deorro x Chris Brown,Deorro,0.695,0.811,7,-6.175,0,0.285,0.036,0.0,0.798,0.557,127.939,fivemorehours-deorroxchrisbrown,deorro
1196,0PG9fbaaHFHfre2gUVo7AN,Please Me,Cardi B,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,pleaseme,cardib
1197,7vLHDdIIO862CZeRSx62mp,Enter The Ninja,Die Antwoord,0.693,0.801,8,-5.637,1,0.108,0.0552,0.0,0.111,0.259,151.955,entertheninja,dieantwoord
1198,3VSEOGqlOBub41QpzNbsto,Hallelujah Anyway - Larse Vocal Radio Edit,Candi Staton,0.927,0.646,2,-6.392,1,0.0583,0.0148,2.26e-06,0.0636,0.602,118.0,hallelujahanyway-larsevocalradioedit,candistaton
1199,2XWjPtKdi5sucFYtVav07d,365,Zedd,0.745,0.693,2,-5.479,0,0.034,0.339,0.0,0.123,0.248,98.039,365,zedd
1200,6WK9dVrRABMkUXFLNlgWFh,Enjoy the Silence,Depeche Mode,0.663,0.838,0,-5.744,0,0.0286,0.2,0.000177,0.0782,0.752,112.788,enjoythesilence,depechemode
1201,7n6rApI1ouvuMTHXaGjiv4,Horny' 98,Mousse T.,0.723,0.917,6,-7.883,0,0.033,0.00042,0.062,0.286,0.973,122.988,horny'98,mousset.
1202,5ojjL1ypuOtqqOpb4QiM1M,I've Been Thinking About You,Londonbeat,0.644,0.887,11,-6.449,0,0.0372,0.0171,0.000602,0.0706,0.886,113.535,i'vebeenthinkingaboutyou,londonbeat
1203,29YBihzQOmat0U74k4ukdx,Ironic,Alanis Morissette,0.456,0.635,11,-5.731,1,0.0573,0.245,0.0,0.194,0.293,170.652,ironic,alanismorissette
1204,6zmRoCPjIZA9ysAVBYiU9Z,Don't Let Go (Love),En Vogue,0.618,0.688,5,-5.867,0,0.0477,0.409,6.32e-06,0.3,0.561,78.311,don'tletgo(love),envogue
1205,0IF0vGwaJQ8ZCh0QxhW6OV,Man! I Feel Like A Woman!,Shania Twain,0.678,0.899,10,-2.937,1,0.048,0.637,0.0,0.347,0.757,124.944,man!ifeellikeawoman!,shaniatwain
1206,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,notearslefttocry,arianagrande
1207,507tQXutCPYNFkpOq8tmKF,Don't Worry Bout Me,Zara Larsson,0.752,0.706,5,-6.274,1,0.0636,0.0797,0.000752,0.129,0.33,125.041,don'tworryboutme,zaralarsson
1208,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,badguy,billieeilish
1209,5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,herewithme,marshmello
1210,6tsOcBnaKgzK22yEiqRh8P,MONOPOLY (with Victoria Monét),Ariana Grande,0.892,0.507,0,-8.282,1,0.378,0.704,3.14e-05,0.109,0.695,143.96,monopoly(withvictoriamonét),arianagrande
1211,4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",Ariana Grande,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,"breakupwithyourgirlfriend,i'mbored",arianagrande
1212,3Y7a0typ6ik1KscmebXd6D,No New Friends,Sia,0.724,0.702,7,-4.622,1,0.0429,0.0648,0.000256,0.121,0.688,106.044,nonewfriends,sia
1213,2qG5sZ7Si6sdK74qLxedYM,Con Altura,ROSALÍA,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,conaltura,rosalía
1214,3deRMhnycNFbCZHCCld9oy,Medicine,Jennifer Lopez,0.827,0.831,8,-2.446,1,0.0981,0.026,0.0,0.0453,0.457,102.047,medicine,jenniferlopez
1215,4EZc5VXRRJ77XSmCbvueXG,Back To Love,Chris Brown,0.754,0.831,5,-5.047,0,0.0531,0.164,0.000447,0.123,0.579,122.952,backtolove,chrisbrown
1216,6jdOi5U5LBzQrc4c1VT983,"Hold On, We're Going Home",Drake,0.773,0.414,6,-7.436,0,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,"holdon,we'regoinghome",drake
1217,6u7jPi22kF8CTQ3rb9DHE7,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,oldtownroad(feat.billyraycyrus)-remix,lilnasx
1218,2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dragons,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,badliar,imaginedragons
1219,0YammaEkYSeo9vQYZ1OwS6,Say My Name,David Guetta,0.703,0.66,10,-5.119,0,0.123,0.137,0.0,0.192,0.79,95.031,saymyname,davidguetta
1220,5p1ex0pXv6jSPJ6QbumQpD,Piece Of Your Heart,MEDUZA,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,pieceofyourheart,meduza
1221,37eGbhE1xVFSvcKkqGb6i1,Contra La Pared,Sean Paul,0.828,0.588,2,-7.14,1,0.118,0.0156,0.0,0.124,0.598,94.052,contralapared,seanpaul
1222,4au7FRcgZzChASRYu279xH,Con Calma - Remix,Daddy Yankee,0.736,0.868,8,-3.01,0,0.0454,0.166,1.48e-06,0.0419,0.613,94.026,concalma-remix,daddyyankee
1223,1OUPXna2MCgAt3VNmXJBtg,Bola Rebola,Tropkillaz,0.834,0.777,5,-4.538,0,0.0593,0.22,0.00609,0.335,0.865,129.984,bolarebola,tropkillaz
1224,1tNJrcVe6gwLEiZCtprs1u,3 Nights,Dominic Fike,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,3nights,dominicfike
1225,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,summerdays(feat.macklemore&patrickstumpoffalloutboy),martingarrix
1226,4ofwffwvvnbSkrMSCKQDaC,Shotgun,George Ezra,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744,shotgun,georgeezra
1227,7DHApOHsIFo7EyfieArYGE,Walk Me Home,P!nk,0.652,0.453,1,-6.119,1,0.0445,0.0507,0.0,0.179,0.432,88.039,walkmehome,p!nk
1228,6tXnRSvuNgOq4QcxpIN54r,Weather With You,Crowded House,0.643,0.614,2,-12.878,1,0.0279,0.25,7.17e-06,0.214,0.891,93.982,weatherwithyou,crowdedhouse
1229,2H7PHVdQ3mXqEHXcvclTB0,1999,Prince,0.866,0.73,5,-8.201,1,0.0767,0.137,0.0,0.0843,0.625,118.523,1999,prince
1230,72qwRwnHNGCnn8sFlVOwr4,All 'Bout the Money,Meja,0.705,0.836,9,-6.582,1,0.0355,0.0576,0.00143,0.174,0.551,102.082,all'boutthemoney,meja
1231,0UbthLGoFUTNI0gAZUypiq,Rhythm Of The Night,DeBarge,0.716,0.758,11,-12.283,0,0.0455,0.0735,4.23e-05,0.0767,0.956,115.119,rhythmofthenight,debarge
1232,47uhrF6IvyE2eUyyfLAEzf,Katy on a Mission,Katy B,0.674,0.731,8,-5.211,1,0.133,0.0232,7.99e-06,0.0856,0.507,139.898,katyonamission,katyb
1233,1gTJIOpP63p5UL7DIhvpW6,Easy Please Me,Katy B,0.757,0.74,10,-5.258,0,0.0326,0.0304,0.000757,0.0606,0.672,140.003,easypleaseme,katyb
1234,0r1veUx7ezhSwTZESVYEIt,Dreamer,Livin' Joy,0.73,0.752,8,-8.131,1,0.0426,0.000481,0.0719,0.176,0.774,127.489,dreamer,livin'joy
1235,7eeLYvJsK5QiDeX1loY9rW,Banana,Anitta,0.752,0.681,11,-6.684,0,0.299,0.0195,0.0,0.0353,0.648,73.233,banana,anitta
1236,41on8RwRh22IHcChAN2gm8,American Boy (feat. Kanye West),Estelle,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,americanboy(feat.kanyewest),estelle
1237,3hQsKiuqpoxPnYhOytrJIJ,'Til The Dawn,Drew Sidora,0.775,0.796,1,-3.745,1,0.0624,0.0045,0.0,0.243,0.649,107.993,'tilthedawn,drewsidora
1238,0BATGJ28ZHGukmxjV2EWOW,(When You Gonna) Give It Up To Me (feat. Keyshia Cole),Sean Paul,0.552,0.759,8,-3.019,1,0.269,0.0685,0.0,0.0425,0.676,96.002,(whenyougonna)giveituptome(feat.keyshiacole),seanpaul
1239,6120uJUyg6QDzaAJUosTx5,Knock On Wood,Amii Stewart,0.689,0.805,2,-11.199,1,0.0429,0.0019,8.23e-05,0.0683,0.914,140.791,knockonwood,amiistewart
1240,4gqMVEJSaL5nNeKj5WmVoT,No Lo Trates,Pitbull,0.834,0.808,11,-2.597,1,0.0542,0.0569,0.00052,0.222,0.829,104.026,nolotrates,pitbull
1241,3OTSBoYKO7HzGVj8Bu2OH9,All the Time,Zara Larsson,0.665,0.799,6,-2.868,0,0.0617,0.18,0.0,0.125,0.5,101.976,allthetime,zaralarsson
1242,5bW5vI95PKBWAn8IWXCOcf,I Would Stay,Krezip,0.532,0.287,7,-9.237,1,0.0373,0.837,0.0,0.124,0.269,99.515,iwouldstay,krezip
1243,79EAVfOpzgfHx3IE2BVFQv,Never Be The Same Again,Melanie C,0.689,0.685,3,-5.153,1,0.0478,0.0921,0.0,0.119,0.398,160.067,neverbethesameagain,melaniec
1244,1QhSB9L9M5eZQhW4RNOhXK,The Tide Is High - Radio Mix,Atomic Kitten,0.783,0.649,7,-4.127,1,0.0322,0.0209,0.00482,0.067,0.665,103.997,thetideishigh-radiomix,atomickitten
1245,480dDrqG7LO6qDaphHeXlM,Invisible Touch - Remastered 2007,Genesis,0.623,0.94,0,-5.731,1,0.0365,0.202,0.00184,0.0472,0.837,131.037,invisibletouch-remastered2007,genesis
1246,4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster,Phil Collins,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,youcan'thurrylove-2016remaster,philcollins
1247,1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,Phil Collins,0.78,0.565,3,-7.32,0,0.0306,0.736,0.00269,0.063,0.365,101.967,anotherdayinparadise-2016remaster,philcollins
1248,4Sqc0kPuZpfI0T2TZBu8JT,Grace Kelly,MIKA,0.676,0.824,0,-5.752,1,0.0449,0.0271,0.0152,0.363,0.696,122.221,gracekelly,mika
1249,5LLwMjXNTEzdkwKpm2JzVh,Last Night A DJ Saved My Life (feat. Anané & Tony Touch),Louie Vega,0.937,0.459,11,-8.234,1,0.104,0.00526,0.00426,0.198,0.751,114.997,lastnightadjsavedmylife(feat.anané&tonytouch),louievega
1250,2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti),Fat Joe,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,what'sluv?(feat.ja-rule&ashanti),fatjoe
1251,7sKDftgGirHWTVFMtJoDoh,Djadja,Aya Nakamura,0.811,0.797,5,-5.428,1,0.165,0.0617,0.0,0.112,0.541,97.988,djadja,ayanakamura
1252,1UQKfmCH2wxVXTAVMUXiEj,La loi de Murphy,Angèle,0.354,0.734,2,-8.452,0,0.471,0.142,4.41e-05,0.144,0.259,191.141,laloidemurphy,angèle
1253,5JOVSWohrjXW0BFTboh8XO,Don't Go,Yazoo,0.803,0.411,6,-16.013,1,0.0521,0.312,0.00344,0.0411,0.654,126.236,don'tgo,yazoo
1254,6tYhUkkjnsR0wRfHAM7cQD,"Situation - 12"" Remix",Yazoo,0.76,0.411,6,-16.373,1,0.0588,0.00606,0.4,0.0491,0.402,118.785,"situation-12""remix",yazoo
1255,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,señorita,shawnmendes
1256,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,idon'tcare(withjustinbieber),edsheeran
1257,5rDgjcCHR1OqK8txXcccbR,Mad About You,Hooverphonic,0.457,0.835,1,-4.359,0,0.0385,0.00122,0.522,0.0929,0.185,170.455,madaboutyou,hooverphonic
1258,0DUtmZD5TK6JwChuMql5ac,The Way to Your Heart,Soulsister,0.728,0.652,10,-9.177,0,0.0245,0.244,1.59e-06,0.125,0.718,98.706,thewaytoyourheart,soulsister
1259,5opXus6JIe9UD94Qk24RYB,J'aime la vie - No. 1 Eurovision Song Contest 1986,Sandra Kim,0.594,0.811,2,-5.911,1,0.0319,0.286,0.0,0.0998,0.668,139.111,j'aimelavie-no.1eurovisionsongcontest1986,sandrakim
1260,0bzYhAZWzUwGBnewuYzlvB,The Bad Touch,Bloodhound Gang,0.816,0.619,0,-10.728,0,0.0387,0.00376,0.0376,0.0607,0.975,122.984,thebadtouch,bloodhoundgang
1261,4v6jYYLoi6dN8GPFNI3qi2,Love Is A Battlefield,Pat Benatar,0.673,0.703,7,-9.505,1,0.0458,0.0128,0.0363,0.117,0.85,90.597,loveisabattlefield,patbenatar
1262,0sB2nLP93xtE8k9NZyqigI,Eternal Flame,The Bangles,0.521,0.31,7,-9.981,1,0.0245,0.568,0.0,0.0886,0.407,78.882,eternalflame,thebangles
1263,4PqVha6t9Is3ogvnGTc88d,Royals,Lorde,0.657,0.368,7,-11.849,1,0.164,0.0649,0.0,0.263,0.379,84.895,royals,lorde
1264,1YefnwGwQPRbzIWvGNnhyw,Walk Like An Egyptian,The Bangles,0.666,0.881,4,-10.404,0,0.208,0.00083,0.000272,0.286,0.769,105.275,walklikeanegyptian,thebangles
1265,0ef0eSmDt5q6v07yXFUrAB,What's Up?,4 Non Blondes,0.565,0.636,11,-8.898,0,0.0291,0.181,0.0,0.126,0.511,134.297,what'sup?,4nonblondes
1266,50q2cBH9AC31uzyNiVaxKH,Big Big World,Emilia,0.56,0.486,0,-9.895,1,0.0302,0.495,0.0,0.251,0.303,88.007,bigbigworld,emilia
1267,2jHTtZeYNWUrxECSjcPRFS,The Ketchup Song (Asereje),Las Ketchup,0.582,0.867,1,-10.172,1,0.0964,0.01,0.000208,0.119,0.895,184.951,theketchupsong(asereje),lasketchup
1268,4tSOVCcjqwVPqYbzCwfzJZ,Dance With Me,112,0.91,0.416,9,-10.167,1,0.235,0.024,0.0,0.0404,0.619,101.634,dancewithme,112
1269,26HYvZQZAC1eovyDiD2YyV,Macarena,Los Del Rio,0.71,0.853,8,-10.224,0,0.0542,0.177,2.68e-06,0.0726,0.958,103.179,macarena,losdelrio
1270,2tbgEyC2ipS6njNFy1kocY,Wild Dances,Ruslana,0.631,0.717,11,-10.109,0,0.0485,0.111,0.0,0.079,0.615,171.978,wilddances,ruslana
1271,4dEAI9nLRelqkA0AtrynEB,When The Rain Begins To Fall,Pia Zadora,0.666,0.856,0,-9.143,0,0.0323,0.0782,0.0,0.252,0.856,152.929,whentherainbeginstofall,piazadora
1272,27HI42F9hx6UzSRR2eyxp8,Teardrops,Womack & Womack,0.845,0.817,11,-10.101,1,0.0504,0.0992,0.0238,0.283,0.961,133.241,teardrops,womack&womack
1273,4i2Esd3FbQbxSJVlHP2TSK,J'aime La Vie,Sandra Kim,0.546,0.681,2,-9.036,1,0.0361,0.395,0.0,0.371,0.58,139.182,j'aimelavie,sandrakim
1274,5jdbggDnzpanlpxz33ab93,Fuck You,Lily Allen,0.766,0.776,1,-9.385,0,0.0447,0.0243,0.000175,0.055,0.846,130.001,fuckyou,lilyallen
1275,5ef52b7khaHUE49bN0wTct,Sometimes,Britney Spears,0.727,0.628,10,-9.862,1,0.0252,0.337,0.0,0.0774,0.889,95.999,sometimes,britneyspears
1276,76KcE6DvrCvXBWxjIvNaus,Mr Vain,Culture Beat,0.703,0.985,9,-11.688,0,0.0389,0.0589,0.0792,0.141,0.376,132.879,mrvain,culturebeat
1277,2YvHyTsLIFaWFIPyFx9UoJ,Beep,The Pussycat Dolls,0.935,0.626,7,-10.36,1,0.0483,0.0102,0.0,0.2,0.566,103.694,beep,thepussycatdolls
1278,1h3R9vQjdmszEw2zWUcnuQ,I've Been Thinking About You,Londonbeat,0.673,0.81,11,-8.83,0,0.0397,0.0234,0.00208,0.0991,0.907,113.522,i'vebeenthinkingaboutyou,londonbeat
1279,6ES7eU1MQL25kZLnvyFEfX,Je t´adore,Kate Ryan,0.547,0.732,8,-10.367,0,0.0806,0.0197,0.0,0.654,0.53,135.119,jet´adore,kateryan
1280,2gaVl9yMkkC8CAZwBhmwOR,I've Only Begun To Fight,Natalia,0.628,0.802,0,-9.084,1,0.0953,0.00631,4.82e-06,0.59,0.555,135.272,i'veonlybeguntofight,natalia
1281,3IPZo0QMXcC7XK9ZsySkXb,This Is Love - Radio Edit,will.i.am,0.561,0.748,0,-4.509,0,0.0417,0.00814,0.0,0.168,0.28,129.087,thisislove-radioedit,will.i.am
1282,6EzJK0TiJJZ9pk7DzK0gVM,The Night Out - A-Trak Vs Martin Rework,Martin Solveig,0.545,0.881,1,-5.349,0,0.13,0.00313,1.37e-06,0.349,0.678,127.975,thenightout-a-trakvsmartinrework,martinsolveig
1283,71FLhu25n6U8C0JeKnLHhq,Can’t Get Better Than This - Radio Mix,Parachute Youth,0.578,0.843,9,-5.132,0,0.331,0.422,2.42e-06,0.229,0.303,127.826,can’tgetbetterthanthis-radiomix,parachuteyouth
1284,0kv6KPQvBwc5P9KPsbGlbm,Ayo Technology,50 Cent,0.438,0.757,8,-6.06,0,0.204,0.0956,0.0,0.0423,0.375,140.079,ayotechnology,50cent
1285,661tNhLN1RdEk6tVQBVfZx,Coconut Tree,Mohombi,0.687,0.818,7,-6.709,0,0.0416,0.0546,0.0,0.366,0.621,130.028,coconuttree,mohombi
1286,3MvVK3RT8Pe8JsZper68SU,The Time (Dirty Bit),Black Eyed Peas,0.8,0.742,6,-8.544,0,0.0428,0.125,0.0,0.157,0.478,127.978,thetime(dirtybit),blackeyedpeas
1287,63cDBxNP5y1wqNh2WMig8T,Dum Tek Tek,Hadise,0.746,0.937,5,-6.4,1,0.0533,0.143,4.71e-05,0.118,0.865,115.006,dumtektek,hadise
1288,4DkOSPIkeDoP2nhP4W8TZ9,Lovers On The Sun,David Guetta,0.609,0.769,6,-8.506,0,0.0444,0.00922,1.65e-06,0.446,0.566,124.866,loversonthesun,davidguetta
1289,2oV7Tt5HT1fK56bQc1iBOx,Rabiosa,Shakira,0.827,0.719,0,-8.435,1,0.107,0.0634,1.11e-06,0.196,0.815,133.032,rabiosa,shakira
1290,7F65dfBDeM0q1snbMYgj7S,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,0.674,0.619,7,-9.8,0,0.106,0.0336,1.11e-05,0.101,0.716,101.997,itookapillinibiza-seebremix,mikeposner
1291,5YTPxoIhGAblShReOltS4Y,Bailando - English Version,Enrique Iglesias,0.714,0.693,7,-9.13,1,0.0865,0.0647,0.0,0.0787,0.962,90.953,bailando-englishversion,enriqueiglesias
1292,36eADqaof8uS2qiQlAhSQS,Sofia,Alvaro Soler,0.688,0.563,2,-10.347,1,0.0341,0.14,0.0,0.183,0.929,128.002,sofia,alvarosoler
1293,00V6mIKPWx8wkbheJ3rI3S,Ego - Radio Edit,Willy William,0.73,0.785,8,-8.508,1,0.0305,0.25,0.00876,0.362,0.552,100.008,ego-radioedit,willywilliam
1294,5Q1x1uLXfqPyf33MHdEv9B,Hey Sexy Lady,Shaggy,0.834,0.569,3,-8.979,0,0.0603,0.00181,7.96e-06,0.194,0.798,101.798,heysexylady,shaggy
1295,5DFsqD790BnC5t4Akv031j,Don't Let Me Down,The Chainsmokers,0.534,0.748,11,-9.353,1,0.264,0.167,0.00193,0.151,0.415,159.804,don'tletmedown,thechainsmokers
1296,7rC8qqr5294IgSnBJDheA2,Kiss You,One Direction,0.548,0.901,4,-4.268,1,0.067,0.0202,0.0,0.357,0.916,179.962,kissyou,onedirection
1297,5kratxRdb8XNxaua76fTwA,Alejandro - Radio Edit,Lady Gaga,0.639,0.727,2,-8.357,1,0.0404,0.000217,0.000768,0.399,0.382,98.986,alejandro-radioedit,ladygaga
1298,1HdxAcIwBnhdEhxuJ8NYdi,Meneando - with DJ Rebel feat. M.O.,Robert Abigail,0.711,0.837,0,-9.895,0,0.0459,0.115,0.000841,0.524,0.96,128.007,meneando-withdjrebelfeat.m.o.,robertabigail
1299,179Xd02vVNk4zsX1LAZbsv,Amazing,INNA,0.72,0.929,8,-4.364,0,0.0945,0.436,0.11,0.0964,0.426,130.04,amazing,inna
1300,3BF4hzmBj1sF8bKIJxEvvJ,Timber,Pitbull,0.575,0.956,11,-5.027,1,0.095,0.0288,0.0,0.145,0.83,129.99,timber,pitbull
1301,0k664IuFwVP557Gnx7RhIl,Juice,Lizzo,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,juice,lizzo
1302,6UEfyhyfhYQsyipxOd95Ie,The Ketchup Song (Aserejé) - Spanglish Version,Las Ketchup,0.607,0.923,1,-6.777,1,0.0948,0.0193,1.1e-06,0.0924,0.868,184.819,theketchupsong(aserejé)-spanglishversion,lasketchup
1303,4a3lwNWpuvItM3zQPIzLLd,Formidable,Stromae,0.389,0.557,4,-11.189,0,0.192,0.0921,0.0,0.144,0.51,65.433,formidable,stromae
1304,1KfiC8dLyVRiDdhGaEhsLv,Sexy Als Ik Dans,Nielson,0.781,0.468,1,-10.657,1,0.0658,0.0615,0.0,0.193,0.903,94.002,sexyalsikdans,nielson
1305,79JBjIq90BrQ8Ws0pUhlzD,Mad Love,Mabel,0.622,0.796,0,-2.999,0,0.172,0.667,0.0,0.106,0.62,197.705,madlove,mabel
1306,2Wyqnc6LHeEZxDS41DcAJn,Liar Liar,Cris Cab,0.868,0.582,2,-7.852,0,0.0328,0.00849,0.00763,0.11,0.764,107.021,liarliar,criscab
1307,3lJcxAY9XExRdlxlJaGAGI,Casanova,Ultimate Kaos,0.662,0.878,1,-6.513,0,0.101,0.0341,2.81e-05,0.0164,0.675,97.737,casanova,ultimatekaos
1308,7EsjkelQuoUlJXEw7SeVV4,Black or White,Michael Jackson,0.518,0.901,9,-3.749,1,0.093,0.174,0.0314,0.0712,0.873,115.026,blackorwhite,michaeljackson
1309,4bNqBlJkoueiFla9YsyNg9,María - Pablo Flores Spanglish Radio Edit,Ricky Martin,0.707,0.921,9,-7.384,0,0.0819,0.00365,2.16e-06,0.0362,0.685,126.869,maría-pablofloresspanglishradioedit,rickymartin
1310,0mPN2OcVFiANaRuSeli6Np,Waiting for Tonight,Jennifer Lopez,0.695,0.945,10,-6.165,0,0.0418,0.00341,0.0727,0.103,0.84,125.013,waitingfortonight,jenniferlopez
1311,1Z3kj3kZCV3p4MwQH85a37,"Bailamos - From ""Wild Wild West""",Enrique Iglesias,0.628,0.884,9,-4.523,0,0.0386,0.0568,0.00274,0.106,0.61,99.876,"bailamos-from""wildwildwest""",enriqueiglesias
1312,2eWbqFgpcPIoDaMuPMN9KQ,Killer,Adamski,0.747,0.671,10,-8.439,0,0.0716,0.036,0.0697,0.101,0.742,119.999,killer,adamski
1313,4cqiLvFRDuV8ClE61eMmZx,Never Alone,2 Brothers On The 4th Floor,0.697,0.916,8,-4.512,0,0.0592,0.0727,0.000333,0.615,0.767,128.002,neveralone,2brothersonthe4thfloor
1314,29QrzCnJ8r5aPamLBADZLx,Too Hot,Jason Derulo,0.751,0.856,7,-3.225,1,0.0722,0.0678,0.0,0.201,0.836,95.026,toohot,jasonderulo
1315,2nZ3DQaL3Q9AB4UcQCE36b,Bubble Butt,Major Lazer,0.883,0.763,7,-6.997,1,0.273,0.0109,0.00219,0.551,0.391,97.015,bubblebutt,majorlazer
1316,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Ed Sheeran,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,beautifulpeople(feat.khalid),edsheeran
1317,16whkF55KgWqpNChzOQWB3,Beautiful People - Radio Edit,Chris Brown,0.415,0.809,5,-5.34,0,0.154,0.0675,0.00778,0.0839,0.56,127.92,beautifulpeople-radioedit,chrisbrown
1318,7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,liar,camilacabello
1319,421leiR6jKlH5KDdwLYrOs,Dance Monkey,Tones And I,0.824,0.592,6,-6.4,0,0.0969,0.693,0.000158,0.178,0.54,98.074,dancemonkey,tonesandi
1320,3wF2VOoVu4ETxBMJHT4Yao,This Is Real (ft. Ella Henderson),Jax Jones,0.684,0.818,6,-5.072,1,0.0415,0.0252,0.0756,0.0956,0.589,122.015,thisisreal(ft.ellahenderson),jaxjones
1321,6IsMnhtDLKG0h4H8pmQVRw,Playa Grande,Sofi Tukker,0.613,0.882,7,-4.393,1,0.0344,0.0262,0.00145,0.245,0.552,120.001,playagrande,sofitukker
1322,3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,gimme!gimme!gimme!(amanaftermidnight),abba
1323,2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,ABBA,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,mammamia,abba
1324,0J2p4KYdr6Mg4ET6JPlbe1,Super Trouper,ABBA,0.764,0.626,0,-8.274,1,0.0288,0.457,6.35e-06,0.201,0.961,118.34,supertrouper,abba
1325,5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,ABBA,0.684,0.675,11,-8.123,1,0.0257,0.163,0.0,0.242,0.924,107.064,takeachanceonme,abba
1326,3Dy4REq8O09IlgiwuHQ3sk,Waterloo,ABBA,0.445,0.949,2,-4.682,1,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,waterloo,abba
